content,place,year,month
Now global warming where comes from only nuclear weapons testing big bang universe crosses planet's and deep blue sea inside. https://t.co/cR4LYCtHmG,India,2019,February
They might be facing global warming in this sequel. https://t.co/wdAp26I5fq,India,2019,February
"@DeepakRSridhar When last year there are very less western Disturbance then some started saying it's climate change, Global warming etc, now this year when Wds are more again they say climate change but in different way lol. Understanding the variations is important, don't link evrtin to climate",India,2019,February
"Super impressed with #Grade2 assembly today talking about important issues like #GlobalWarming, how #animals and #plants are affected by it and what can we do to protect them! #savetheenvironment support #WWF #plantseeds #servicelearning #ISHVipers https://t.co/lw4tihbnPy",India,2019,February
"@SriSri @ArtofLiving Severely depleting #GROUNDWATER needs numerous +ve steps like this throughout the #Globe 

Joint efforts with other #Hindus
Sanyasin can only save lives #WorldwideSOLODay
🙏

#waterman #GlobalAmbition #GlobalWarming",India,2019,February
"the future of democracy, the role of religion in the modern world, how the human capacity for story telling is important to create social movements, global warming, what lessons we can extract from history and how we can use those lessons to advance socially progressive outcomes",India,2019,February
"I’m so excited for Elsa fighting Aquaman.

My money’s on Aquaman. He has global warming on his side ☀️ ❄️ 💧",India,2019,February
"one of the evidence of global warming 
#ValentinesDay https://t.co/I0j6OpkZGx",India,2019,February
"Skeptic: if, as you say, CO2 is so dangerous, would you accept nuclear energy?
Alarmist: no. I prefer runaway global warming. 
Skeptic: 🙄",India,2019,February
"You are the reason of global warming ...
Because you are so hot today🔥🔥🔥
@perthppe #PerthTanapon
#Perthppe
#รอยยิ้มของชูครีม
#PerthSaintSation https://t.co/s0faLNqpIu",India,2019,February
"Congratulations to India with increased forest cover the rains have improved. NASA data is proof.
Global warming n rising temperatures of Atlantic theories appear Myth.
Any takers???",India,2019,February
"Say no to Global Warming
Plant a Tree ❤️✌️

Did you know?
.
Bamboo can be very sustainable if grown in the right conditions. It is a fast growing grass and is very low maintenance as it… https://t.co/7uPCpr2Yl7",India,2019,February
I am team thanos for now. Selfish homosapiens. Global warming is now a freaking serious issue but everyone still neglects..,India,2019,February
Pshht.....Global warming is a hoax https://t.co/gcz9wNBojV,India,2019,February
Direction decides Destiny ! Choose your direction wisely.....#rainwater #groundwater #water #savewater #everydropcounts #SaveLife #GlobalGoals #NoWalking4Water #WaterCrisis #BeTheChange #globalwarming #rainwaterharvesting #SaveLife #WaterCrisis #saveearth #rain #energy https://t.co/XAnEjCR4kH,India,2019,February
Pleasant surprise! #GlobalWarming #deforestation @NASA https://t.co/k6xcnA8Ih9,India,2019,February
Dear #GlobalWarming - you’re the most happening event of this century. An isolated thunderstorm on 14/2/19 at #Gurgaon (#Gurugram) with hail and rain for a few minutes clearly shows that #Weather is not in our control. #savetheplanet #IceAge,India,2019,February
"We're the only generation who can spread awareness about #ClimateChange for our future. Let's take an Oath to make this World a better place together. #GoGreen #SaveTree #SaveNature #SaveEnvironment🌏🌊🌌
If Trees continues to be on, Global warming gone! @savetreeanimal https://t.co/Du3TogRIvJ",India,2019,February
And you fuckers think Global warming isn't real 🙄 https://t.co/btxi0iPqaF,India,2019,February
"As Ice Melts, Greenland Could Become a Potential Sand Exporter: Study https://t.co/mipgYlDq02
Greenland could start to export sand in a rare positive spinoff from global warming that is melting the island’s vast ice sheet and washing large amounts of sediment into the sea,...",India,2019,February
"PM Modi in Lok Sabha: The world today is discussing the issue of global warming and India has made an effort for the formation of the International Solar Alliance to combat this problem.

#DeshKaLeaderModi",India,2019,February
Love it when influencers use their popularity to advocate upon worldly issues like global warming and the increasing rates is suicide due to mental illnesses.,India,2019,February
"I Support Green wall Initiative.
.
#CSIR #NEERI #FOR #ENVIORMENT #Greenwall #Neeri #KUMBH #SaveWater #SaveLife #Enviornment #PRAYAGRAJ #INDIA #zerowaste #GLOBALWARMING #icare #NAMAMIGANGE #SwachBharat. #KUMBHCHAPTER2019. https://t.co/dyUha5lGvC",India,2019,February
@AnilJISL @ForbesTech @Forbes I Stuck Upon 2Amazing Ideas SafeWater4 All &amp; FloatingGardens @timesofindia Acclaimed Me 4Same Both R Invaluable 2Mitigate GlobalWarming CantGive Secrets In Open Media 4 Sharks Will Abuse Them Pl Revert Ensure My Intellectual Property OldMan Cant Wait,India,2019,February
"Do you know.
....
#Greenwall #Neeri #Kumbh #SaveWaterSaveLife #Enviornment #Prayagraj #India #ZeroWaste #GlobalWarming #Icare #Trivia #namamigange #SwachBharat.
#KUMBHCHAPTER2019 https://t.co/kmQEAhAZoX",India,2019,February
"Rooftop Rainwater Recharge in your Borewell.  Millions of litres of fresh, soft and pure water can be stored underground for later Use.   #rainwater #groundwater #water #savewater #everydropcounts #SaveLife #GlobalGoals #NoWalking4Water #WaterCrisis #BeTheChange #globalwarming https://t.co/1p38HQBssz",India,2019,February
How's trump said global warming doesn't exist cos it's snowing 😂😂 that's the actual president,India,2019,February
"Global warming has taken a serious toll on  everything around the Earth. This can be more evidently seen on the Himalaya. Less snowfall, melting glaciers being more common. According to… https://t.co/IrTn2haDJ5",India,2019,February
While we are busy denying #GlobalWarming https://t.co/5vGpfd3Zil,India,2019,February
@WWF @climateWWF @WWFCities Agro scientists need to come forward to may innovate domestic and indoor nurseries of plantations to may become asusual way of life and source of oxygen reproduction as a step to decrease the global warming and increase the environmental immunity all &amp; where to sustain.,India,2019,February
@MeAtulGoel @panditskt @KMShrma @narendramodi @drharshvardhan well said. these schools with AC contribute to global warming and teach students to care for environment,India,2019,February
"“As #globalwarming increases the ocean's temperature, more water vapor is released into the atmosphere, fueling weather that’s more violent than we’ve ever seen, and influencing weather patterns globally that are unpredictable and unprecedented” #ItAffectsYou https://t.co/pSxAW77xcL",India,2019,February
"Mr. Ravindra Saxena (Retd. IFS) imparting his views on how ignorance of environment can result into change of whole eco-system around urban spaces.

#UrbanUdpate #UrbanDialogues #ReimaginingBhopal #Bhopal #SmartCities #Environment #ClimateChange #GlobalWarming #Pollution https://t.co/Z8Zda9Plsz",India,2019,February
@SarahKSilverman Extreme weather change is part of global warming @realDonaldTrump. Did you ever read or go to school?,India,2019,February
"I Support Green wall Initiative.
.
#CSIR #NEERI #FOR #ENVIORMENT #Greenwall #Neeri #KUMBH #SaveWater #SaveLife #Enviornment #PRAYAGRAJ #INDIA #zerowaste #GLOBALWARMING #icare #NAMAMIGANGE #SwachBharat. #KUMBHCHAPTER2019. https://t.co/skWfZNaGhb",India,2019,February
Bapak panas kat luar sana. It’s like in a stove. Global warming is real.,India,2019,February
"Climate change is for real!
We need to move to greener energy like Solar Power, Wind Power, Electric Cars etc. and move away from fossil fuels. 
#GreenEnergy #ClimateChange #Faircon #FairconMEP #FairconUno #Solar #GlobalWarming https://t.co/JbO8ARrQYv",India,2019,February
"Global warming may affect the Maldives, because this country is below sea level by 1.8 m.",India,2019,February
"Do you know.
....
#Greenwall #Neeri #Kumbh #SaveWaterSaveLife #Enviornment #Prayagraj #India #ZeroWaste #GlobalWarming #Icare #Trivia #namamigange #SwachBharat.
#KUMBHCHAPTER2019. https://t.co/0wcw65lIHU",India,2019,February
"I pledge I will Support Green wall Initiative.
.
#CSIR #NEERI #FOR #ENVIORMENT #Greenwall #Neeri #KUMBH #SaveWater #SaveLife #Enviornment #PRAYAGRAJ #INDIA #zerowaste #GLOBALWARMING #icare #NAMAMIGANGE #SwachBharat. #KUMBHCHAPTER2019. https://t.co/wdyScDUqVq",India,2019,February
Why Global Warming is a Blessing for British Winemakers  https://t.co/nv3F3cnGqr,India,2019,February
"@Kasheer_suneel It's part of global warming,",India,2019,February
Which #Government or #CEO will show the guts to stop life as usual to give human life on this planet some hope? #GlobalWarming #NowOrNever #ExtinctionRebellion @IndiaGreenWild,India,2019,February
"Don’t we get ever get tired of being stupid?How long are we going to have that luxury?The hungry #PolarBears in #Russia,that’s our fault as a race,as the mockery of being called #humans. #GlobalWarming is no fucking #myth,the fate of it depends on each one us. Please #wakeup",India,2019,February
@ChrisEvans People that believe in the global warming crisis are fools ..,India,2019,February
@ianbremmer Where is the global warming remarks 😂😂,India,2019,February
"Australin courts decide: its best to leave it in the ground ✅

Landmark Australian ruling rejects coal mine over global warming https://t.co/fCkKsFaUKS",India,2019,February
"Om h20 namah
Global warming is raiseing",India,2019,February
this is how mumbai was built.. Bit then no one really new what global warming can do.. now we know.. bit now we dont care. https://t.co/mCeyD1Fdmb,India,2019,February
"I Support Green wall Initiative.
.
#CSIR #NEERI #FOR #ENVIORMENT #Greenwall #Neeri #KUMBH #SaveWater #SaveLife #Enviornment #PRAYAGRAJ #INDIA #zerowaste #GLOBALWARMING #icare #NAMAMIGANGE #SwachBharat. #KUMBHCHAPTER2019. https://t.co/6nZ8HPK5CI",India,2019,February
Right now it is hot!!! This is not what it was when I was growing up in Malaysia. This global warming thing is as real as it gets! https://t.co/ZRBHNnIcAC,India,2019,February
"I Support Green wall Initiative.
.
#CSIR #NEERI #FOR #ENVIORMENT #Greenwall #Neeri #KUMBH #SaveWater #SaveLife #Enviornment #PRAYAGRAJ #INDIA #zerowaste #GLOBALWARMING #icare #NAMAMIGANGE #SwachBharat. #KUMBHCHAPTER2019. https://t.co/wi6m9995K0",India,2019,February
"I Support Green wall Initiative.
.
#CSIR #NEERI #FOR #ENVIORMENT #Greenwall #Neeri #KUMBH #SaveWater #SaveLife #Enviornment #PRAYAGRAJ #INDIA #zerowaste #GLOBALWARMING #icare #NAMAMIGANGE #SwachBharat. #KUMBHCHAPTER2019. https://t.co/j49nTVasco",India,2019,February
@realDonaldTrump Pollution is one of the reason of global warming. Wise decision. Killing two birds with a stone. World is thankful to POTUS.,India,2019,February
"Do you know.
....
#Greenwall #Neeri #Kumbh #SaveWaterSaveLife #Enviornment #Prayagraj #India #ZeroWaste #GlobalWarming #Icare #Trivia #namamigange #SwachBharat.
#KUMBHCHAPTER2019 https://t.co/A1sl6BquQQ",India,2019,February
"@ChrisMurphyCT As per Trump, Global Warming equals weather in Florida. What a loser who withdrew USA from the Paris Agreement!",India,2019,February
"@realDonaldTrump Mr President, as I'm sure you've been told many times , and I'll risk by saying it again, global warming does not just mean more hot weather. In reality it is likely to mean more extremes of hot, cold, stormy weather which will just get worse unless countries start to cooperate .",India,2019,February
"@jonsonbill @miten Yeah . We are seeing more swings in temperatures, at coastal places specially.
 Effect of #GlobalWarming we are told.",India,2019,February
It was too hot 🔥 sun ☀ increasing the global warming🌎📛 so moon🌜decided to eat it... 😅😂 @ Kaup Beach Light House https://t.co/cFWuNC6dsA,India,2019,February
"@safalniveshak @iancassel @jatin_khemani How do you all view the issues around overpopulation, global warming etc?",India,2019,February
"You sccept an invitation to a host's place to discuss Global Warming but pnce there you insist on talking about everything except Global Warming. To start with, you are a dick. If &amp; when stopped if you make it about FoE, you are an arrogant dick. #AmolPalekar",India,2019,February
