content,place,year,month
"#QuoteToday

""An apparent impact of global warming is the rise in global temperatures""#AdenikeAkinsemolu

Learn more on #WorldEnvironmentDay at the Virtual Book Launch by @theGreenHQ 

Register NOW: https://t.co/9hcnr4cGcg

#OfficiallyGreen #ForNature #StayAtHome https://t.co/cH4NzxVvmB",africa,2020,May
"As we commemorate #AfricaDay2020, let us work to #EmpowerAfricanWomen #RUWES. They'll build responsible families &amp; sustainable communities to help us in the fight against #Deforestation #GlobalWarming #DiseaseSpread and #BiodiversityLoss while #SilencingTheGuns &amp; #BeatingCovid19 https://t.co/RB6fnoss04",africa,2020,May
"I have been Involved in various Projects that benefit the youth. Recently In Nakuru, we Planted Trees and Distributed Sanitizers to Youth in the area with @NYC_YouthVoice
I encourage Young people to plant trees and Participate in reducing the adverse effects of Global warming. https://t.co/hsD1x2Vj6S",africa,2020,May
Our article in Science based on 35 years of field measurements demonstrates that African and Asian rainforests are more resilient to global warming than the Amazon. Such analyses are not possible without long-term commitment and dedication of teams of scientists and governments. https://t.co/HinvysE0d2 https://t.co/hcL8NqdoRn,africa,2020,May
"Another high impact article resulting from our 35-year study of rain forest ecology in Lopé, Gabon and our 20-year collaboration with @SimonLLewis - once again the Congo Basin forests prove more resilient to the impacts of global warming than the Amazon. https://t.co/tFEnomLfKE",africa,2020,May
"@capt_puffer Kindly add the problems of Global warming a d greenhouse emissions, tell me how in urbanised and heavily industrialized areas with Smog all over how we can see the moon, people go for days without seeing the clear sky not to talk of moon",africa,2020,May
"Biodiversity is our most valuable but least appreciated resource. - Edward Wilson

#biodiversity2020
#endangeredspecies #climatechange #globalwarming #protectourplanet #protectnature #habits https://t.co/OCkMUmE6nd",africa,2020,May
"just watching Israelis and estrogen  Americans on @tiktok_us
 &amp;  think    .....
that global warming .....
Is not a  bad idea",africa,2020,May
"This is measured in a shaded porch facing north.
More than 40°C (~104°F)...
#globalwarming #stayhome #staysafe @ Kibbutz Afikim, Hazafon, Israel https://t.co/d1gHHDQsUV",africa,2020,May
"Solar energy is clearly a good way to mitigate global warming by lowering the emission of greenhouse gases. 

Get in touch today to learn more about our solar energy systems and services.
Email – info@shmg.com.ng
Telephone – 08023640761
#shmgsystem #solarpanel #solarenergy #solar https://t.co/8x5dHVcW47",africa,2020,May
"Okay!
I've got it!
I won't leave my house!

#globalwarming #heatwave @ Kibbutz Afikim, Hazafon, Israel https://t.co/ugjk3GHUKJ",africa,2020,May
@MeetOlamide Global warming,africa,2020,May
"I think global warming will be over before i get my crush to be with me at this point 🙃😇🙃🙂🙃🙃🙂🙂🙃

feeling: about to kms 😛",africa,2020,May
"Here is a throwback to an exhibition held in 2017, titled ‘Caught In The Web’. 
It was the artist way of making a case for the 3R approach (Recycle, Reuse, Reduce) and the global warming experience.

In her bid to drive home her point, she exhibited a miscellany of objects. https://t.co/2d3n96or6s",africa,2020,May
"Nigeria is among tops countries at risk of global warming. If forests are not increased on an emergency basis in the coming years, environmental pollution will become unbearable for human life.",africa,2020,May
"The Ozone layer  is depleting due to increased pollution
Global warming  is a result of the increased imbalance of gases in the atmosphere is now  the biggest threat and challenge to us
#sunrise
#biodiversity 
#ClimateEmergency 
#BeatAirPollution
@Fridays4future @GretaThunberg https://t.co/YEkJIiApTG",africa,2020,May
"ZAMFARA LAND &amp; CLIMATE CHANGE 
Deforestation, desertification, soil erosion, and high temperature (Related to global warming) started to expose some great negative effects on the territories of Zamfara State and yet, those in charge of affairs captured not in their emergency view",africa,2020,May
"forest bio protection is a key role to play to backfire the effects of global warming.
#Aforestation
#Reforestation 
#stopDeforestation 
#stopundicriminantfellingoftrees https://t.co/CblinLmeYz",africa,2020,May
Won’t it be some shit if when we recover from covid-19 and we just start getting hit by the planet because of global warming. That would adjust our reality for good. A lot of refugees around the world. Lord we are in for a very bumpy ride. 2020 has just been rude. https://t.co/rP2cHxtooa,africa,2020,May
@buharimhasan @PhilipObin He is taking about an abuse to nature and the World is under attack of climate change. So let him try and play his role to stop global warming that's all,africa,2020,May
Covid-19 stopped Global Warming,africa,2020,May
"@Climate/Action
@Earthrise🌎🌏⛰️🏝️
Some of the human activities that cause #damage to the environment include;
#Pollution
#Humanreproduction
#Overexploitation
#Deforestation
They result to #globalwarming, loss of #biodiversity and #overpopulation..
Save the environment 🗣️",africa,2020,May
"@ClimateActionG1 1. Everybody is a stakeholder, so there is need of serious awarenesss on things that will reduce global warming and climate change so also let every stakeholder knows that important of biodiversity conservation. 2. Organize a series of training to groups of youth on biodervisty c",africa,2020,May
"@sadiyaDanfulani @__usyy There is less pollution in the world, global warming have reduced, Due to the closing of industries and the lock-down. Vehicles are no longer producing the gases...e.t.c",africa,2020,May
"Global Warming is real.
:
#MyEnvironmentisMine @myenvironismine #EcoStorytellers https://t.co/iyShH9sNmm",africa,2020,April
"@realDonaldTrump Common sense is not common to you.
Your are the problem of this world. Itis because of you Americans are suffering from Covid. Use your brains not your butt. I knew you were mad after you stepped out of the Paris agreement on global warming.",africa,2020,April
"@AnthonyPatrickO @channelstv @seunokin At all, it spoils the roads, it also adds to global warming",africa,2020,April
"As the world is taking a break from Global Warming with less air pollution. 

The Eiffel Tower can now be seen from Bichi, Kano, Nigeria. https://t.co/5iaGNz2VJZ",africa,2020,April
Global warming is so real that the kids of my kids probably won't see any snow,africa,2020,April
"Join this exciting virtual conference, today!
Theme: COVID-19 Meets Climate Change.
Zoom Meeting ID: 6607469959
Time: 5pm - 6pm (WAT)
#EarthDay2020 #GlobalWarming #EarthDayEveryDay #MWFAANenvironment #YALI #ClimateStrike #ClimateChange #EarthDayNigeria #IREX #ExchangeAlumni https://t.co/EtJTyxtkfe",africa,2020,April
"Let the #EarthRise!
#EarthDay2020 #plasticfree #GlobalWarming #EarthDayEveryDay #MWFAANenvironment #YALI  #pollutionout #wasteout #savetheplanet #Ecologia #SaveTheWorld #ClimateStrike #ClimateChange #HappyEarthDay #environment #Happy #EarthDayNigeria #IREX #ExchangeAlumni https://t.co/jXUEMghRQI",africa,2020,April
"Happy 50th Earth Day Anniversary! The Covid-19 might stop us from going out to the streets to create Awareness, but we still have our social media platforms to Educate our fellow Earthlings about, Global Warming and Climate Change, Wise use of natural resource.",africa,2020,April
"Today I was able to plant 35 trees around my homestead. I hope they will serve as a memory for this #covid lockdown but mostly there is a contribution towards mitigation of global warming effects.

Thank you @TWAHIRWAFRANCI7 for your help🙏

#GoGreen #ClimateAction @ISAROGroup https://t.co/1VOJSmXnyH",africa,2020,April
"Today, we  face issues that have never been thought of. Our Planet is becoming a gas chamber. The is the new dumping ground. Global warming is on the rise.

At @Travelwingsghana we believe that it is #ourresponsibility to make our #future, #cleaner and #greener.",africa,2020,April
"Coronavirus is nature sending us a message. ""Don't destroy and eat nature to the extent of causing extreme imbalance. There will be global warming and more such pandemics if we continue.
@Gidi_Traffic",africa,2020,April
